species,decimalLatitude,decimalLongitude
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3751,145.7109
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.3742,145.7282
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.379,145.7408
Alectura lathami,-17.3794,145.7635
Alectura lathami,-17.3794,145.7635
Alectura lathami,-17.3794,145.7635
Alectura lathami,-17.3794,145.7635
Alectura lathami,-17.3794,145.7635
Alectura lathami,-17.3794,145.7635
Alectura lathami,-17.3794,145.7635
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3741,145.7568
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3674,145.7531
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3608,145.7529
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3516,145.7525
Alectura lathami,-17.3437,145.7488
Alectura lathami,-17.3437,145.7488
Alectura lathami,-17.3437,145.7488
Alectura lathami,-17.3437,145.7488
Alectura lathami,-17.3437,145.7488
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3283,145.7503
Alectura lathami,-17.3364,145.7487
Alectura lathami,-17.3364,145.7487
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.3551,145.7254
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.368,145.7111
Alectura lathami,-17.3888,145.7472
Alectura lathami,-17.3888,145.7472
Alectura lathami,-17.3888,145.7472
Alectura lathami,-17.3888,145.7472
Alectura lathami,-17.3888,145.7472
Alectura lathami,-17.3888,145.7472
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.5963,145.7621
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.591,145.7607
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5901,145.7536
Alectura lathami,-17.5898,145.7502
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5926,145.7534
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.5813,145.7006
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
